time,closedPnl,coin,crossed,dir,fee,feeToken,hash,oid,px,side,startPosition,sz,tid,liquidation
2024-04-22 12:44:34.779,0.0,BTC,True,Open Short,0.016592,USDC,0x959e60a32ea6d033c041040895ab3f0118004200ae5684b67eb203094de73f8f,19692503212,65846.0,A,-0.09858,0.00075,518458115018796,
2024-04-22 12:34:38.692,0.0,BTC,True,Open Short,0.025023,USDC,0x4d5265eed1bee7f79b5b040895a4ef017600f6ce8fb8e63070ea6b586a004e8f,19691340336,65907.0,A,-0.09745,0.00113,261749209231117,
2024-04-22 12:34:30.869,0.0,BTC,True,Open Short,0.025022,USDC,0x88396f649102657c3b98040895a4d80201620052b335cf7e68110fb7a5792ca5,19691331122,65904.0,A,-0.09632,0.00113,416009051631087,
2024-04-22 12:34:23.366,0.0,BTC,True,Open Short,0.025022,USDC,0x4c2dd305e019d1628c46040895a4c201eb00e55f4fba69ce96dbb0bd3bfb9b38,19691322320,65904.0,A,-0.09519,0.00113,402079232154030,
2024-04-22 12:34:13.546,0.0,BTC,True,Open Short,0.025015,USDC,0xb11c3a0e87d104ccc141040895a4a5011c008c53f71340445cbfd3eed2b13b92,19691305012,65887.0,A,-0.09406,0.00113,981217672194635,
2024-04-22 12:34:08.417,0.0,BTC,True,Open Short,0.025015,USDC,0xa89c82aed6f88d4fa935040895a49701420073785febc3c3cffa02e1ed5c1aeb,19691297623,65887.0,A,-0.09293,0.00113,123928430337399,
2024-04-22 12:34:05.111,0.0,BTC,True,Open Short,0.025015,USDC,0x059e4772466b70c49a79040895a48f020120009c19a8ff9dafbc5237f3fb2e73,19691290698,65888.0,A,-0.0918,0.00113,144244366043238,
2024-04-22 12:33:59.303,0.0,BTC,True,Open Short,0.025017,USDC,0x53f19a907932317271e4040895a47e01fb00533fdf7e76bc4d95254dacc51cfd,19691278260,65892.0,A,-0.09067,0.00113,11570210041056,
2024-04-22 12:31:46.692,0.0,BTC,True,Open Short,0.025,USDC,0x496d024c60f1909e3482040895a30e02039300a099e7c37cd61812d39dc30d9e,19691019238,65846.0,A,-0.08954,0.00113,400024920180277,
2024-04-22 12:31:23.189,0.0,BTC,True,Open Short,0.024996,USDC,0xad6f1223f9de71069994040895a2ce015c0012e9a971fca66697d30297cb7f51,19690964885,65837.0,A,-0.08841,0.00113,250839327323257,
2024-04-22 12:31:20.021,0.0,BTC,True,Open Short,0.024987,USDC,0xdca60d1347641c65ea6e040895a2c60202e400332b1645d1e5f5e482e86b1004,19690952203,65815.0,A,-0.08728,0.00113,462217577508396,
2024-04-22 12:30:56.132,0.0,BTC,True,Open Short,0.025007,USDC,0x18e2219b5c78e7d2376e040895a28201de004f32a6121624f80d44989e562df3,19690897987,65865.0,A,-0.08615,0.00113,477639530356619,
2024-04-22 12:29:12.439,0.0,BTC,True,Open Short,0.025024,USDC,0x6bbc2dbc39445d9e8e22040895a15f0201b800b232a68bba75a06a6ca52b151a,19690719441,65911.0,A,-0.08502,0.00113,495752417199150,
2024-04-22 12:28:12.823,0.0,BTC,True,Open Short,0.025008,USDC,0x67c807d7e35001ee8b00040895a0bc020169003a3cb4cafcc856eea0243226f2,19690618033,65870.0,A,-0.08389,0.00113,182645822443200,
2024-04-22 12:27:55.950,0.0,BTC,True,Open Short,0.025008,USDC,0x96c8d1e63f149c3a9a22040895a09202018d00b53a734e084e5d3bcdce35e4e5,19690591618,65867.0,A,-0.08276,0.00113,327837147647838,
2024-04-22 08:45:17.297,0.0,BTC,True,Open Short,0.01665,USDC,0x71abec7ba550de9ff1830408951150011f008d6df2fcd6abf2b11ae2b00331ab,19666429241,66073.0,A,-0.08201,0.00075,217070150756908,
2024-04-22 08:44:34.245,0.0,BTC,True,Open Short,0.016647,USDC,0x3ec161d5efb6a54a706b04089510e00201bb00b6bfbb9c1ff5424cd6befc973e,19666365654,66064.0,A,-0.08126,0.00075,771850590995745,
2024-04-22 08:44:16.298,0.0,BTC,True,Open Short,0.01665,USDC,0x0ff24bb654b2b3d90cd304089510b3014100c7d609d73f721b7cd8d94a2d9256,19666333022,66073.0,A,-0.08051,0.00075,131434560023479,
2024-04-22 08:44:10.594,0.0,BTC,True,Open Short,0.01665,USDC,0x2b9c7cafe50ec375865704089510a101ff00916ff92a09f98a30de1ed76df36b,19666326850,66073.0,A,-0.07976,0.00075,590017913753365,
2024-04-22 08:44:06.547,0.0,BTC,True,Open Short,0.016647,USDC,0x689fc8e445c7c360ed1f040895109501340020be4ca681f40cc94d9eb69ff973,19666321434,66063.0,A,-0.07901,0.00075,38171372995950,
2024-04-22 08:43:33.954,0.0,BTC,True,Open Short,0.016652,USDC,0x5dde8020b5c17d551ee9040895103a0202d700b643bd9f06117206892f0309e8,19666276628,66082.0,A,-0.07826,0.00075,800401941574947,
2024-04-22 08:43:29.418,0.0,BTC,True,Open Short,0.016652,USDC,0x714aecf0141a3a7da66d040895102e018e00fbd41a70e1dc29c92b8e817b2c67,19666270147,66082.0,A,-0.07751,0.00075,501772789221892,
2024-04-22 08:43:25.528,0.0,BTC,True,Open Short,0.016651,USDC,0xafe8398c567545d8eb4904089510210201b500dae3065ed6b0ff63c3677393dd,19666266294,66078.0,A,-0.07676,0.00075,87246610747321,
2024-04-22 08:43:21.953,0.0,BTC,True,Open Short,0.016651,USDC,0x2af615d6e6642625c60a04089510170140005dd77502a4c5f0c9029031523aec,19666260995,66078.0,A,-0.07601,0.00075,369890312822833,
2024-04-22 04:10:01.097,-13.146892,BTC,True,Close Short,0.11181,USDC,0xc38f948a17219713f4f80408945f38012d001eac25b9fc092b2349a8139ce76a,19633575555,65765.0,B,-0.08107,0.00506,586720274736750,
2024-04-22 04:09:28.743,-7.828608,BTC,True,Close Short,0.067151,USDC,0xfb57da38c5f78e8139010408945ee001b6008633461a53e896549c75e1d18b27,19633505895,65742.0,B,-0.08411,0.00304,330514240980872,
2024-04-22 04:08:48.603,-11.938992,BTC,True,Close Short,0.100792,USDC,0x0d978aba8af78c0ae5000408945e71014b00f57e4ec24a70e418e74cb023315e,19633398441,65785.0,B,-0.08867,0.00456,642339010879380,
2024-04-22 04:08:36.884,-9.93776,BTC,True,Close Short,0.08399,USDC,0x7ce353ebf653ea3cbe300408945e5301120008e8776acaec96da9323d7d09021,19633375532,65782.0,B,-0.09247,0.0038,957970452694524,
2024-04-22 04:08:22.143,-11.856912,BTC,True,Close Short,0.100765,USDC,0xe1abbc2db4b4cdb7b9fe0408945e2b02026300db9ada86910e82105c708c8a09,19633342678,65767.0,B,-0.09703,0.00456,719952473622224,
2024-04-22 04:04:49.760,-23.833582,BTC,True,Close Short,0.201359,USDC,0x26a524431afb2870c1ea0408945c07012e0032e6acde12a60389917a92c5376c,19632784741,65783.0,B,-0.10614,0.00911,365209033447005,
2024-04-22 03:57:27.433,-2.0844,BTC,True,Close Short,0.016617,USDC,0x8c50c8533b84b8ba4eec0408945793018000f5ba8f4db9ea7d855852b80d04db,19631449166,65946.0,B,-0.10689,0.00075,1121197120650610,
2024-04-22 03:56:40.948,-17.25581,BTC,True,Close Short,0.134203,USDC,0xcdb5878ce285b2ba4125040894571702010d00181096e9effbb878d3056baac0,19631348475,66019.0,B,-0.11294,0.00605,207972881704791,
2024-04-22 03:56:10.490,-14.98946,BTC,True,Close Short,0.117523,USDC,0x0e40900caac435e85edb04089456ca02032b0060d8669903d83d4436547b79e8,19631264928,65995.0,B,-0.11824,0.0053,796473936420923,
2024-04-22 03:55:01.720,-16.666212,BTC,True,Close Short,0.134216,USDC,0xbf76a952978db73070bb040894561301b500f97808e89c79eacddbf6814699f9,19631091848,65917.0,B,-0.1243,0.00606,574309136127085,
2024-04-22 03:54:10.651,-17.217672,BTC,True,Close Short,0.134401,USDC,0x704acb83adb6e7c76dd7040894557f018b006d701205ebe8508950906e763191,19630979310,66008.0,B,-0.13036,0.00606,945925829369080,
2024-04-22 03:53:57.124,-20.823776,BTC,True,Close Short,0.167874,USDC,0xc69c64cbd4e290e35320040894555e011b0058cbca3d47cf7884f8ec24ec6561,19630934738,65914.0,B,-0.13794,0.00758,350761998099051,
2024-04-22 03:53:35.248,-20.884416,BTC,True,Close Short,0.167895,USDC,0x185becabc00c901eb3d4040894552501ae0097b4e06062dacff2af93a9c569b5,19630883602,65922.0,B,-0.14552,0.00758,1015966575750995,
2024-04-22 03:53:16.585,-20.975376,BTC,True,Close Short,0.167925,USDC,0x12b2e1051cdac577818b04089454f4016800b95b95f64137d4aeb510ed749035,19630836650,65934.0,B,-0.1531,0.00758,751681722005852,
2024-04-22 03:53:04.051,-41.981072,BTC,True,Close Short,0.335861,USDC,0x4ac36e02b7dc2e46e83b04089454d5013500c8b48bd801f6be5948cbe001a4ff,19630804248,65936.0,B,-0.16826,0.01516,30494764085660,
2024-04-22 03:52:48.645,-42.723318,BTC,True,Close Short,0.33887,USDC,0xdcba3bc0e1f718b8742d04089454ae011c0047151da685eb35b142c61d038825,19630770021,65961.0,B,-0.18355,0.01529,980086926613496,
2024-04-22 03:52:30.410,-14.613816,BTC,True,Close Short,0.11485,USDC,0x9a29fa05eaebceb5d3d9040894547b0201c900cb71cb973759d1ff7ef654d09d,19630733470,65988.0,B,-0.18873,0.00518,582289727816109,
2024-04-22 03:52:30.410,-0.338544,BTC,True,Close Short,0.00266,USDC,0x9a29fa05eaebceb5d3d9040894547b0201c900cb71cb973759d1ff7ef654d09d,19630733470,65988.0,B,-0.18885,0.00012,742842813771619,
2024-04-22 03:52:20.258,-8.502786,BTC,True,Close Short,0.067165,USDC,0xaa547b0cae83606288b8040894545b0201cd0086a987aa26653161cd988498d2,19630714532,65973.0,B,-0.19188,0.00303,71386078465596,
2024-04-22 03:52:11.191,-8.490666,BTC,True,Close Short,0.067161,USDC,0xb3ea996b3478e1b317910408945441015c0077ab490041fc5e3d003d2a35aa8e,19630690843,65969.0,B,-0.19491,0.00303,105651123455685,
2024-04-22 03:51:54.397,-8.336136,BTC,True,Close Short,0.067109,USDC,0x16ab129743766774fb8f040894541402010b0089b260abb48d6b1d362a349311,19630644872,65918.0,B,-0.19794,0.00303,892034283535380,
2024-04-22 03:51:42.816,-8.342196,BTC,True,Close Short,0.067111,USDC,0x0d6fc537d950bffc596204089453f7020522000c741f400295bcc161bfb3d706,19630612721,65920.0,B,-0.20097,0.00303,295384184265432,
2024-04-20 17:18:26.197,0.0,BTC,True,Open Short,0.05022,USDC,0x3fd4137c89764b598f5f04088f0f9a0202f100f18588070a4d4230a9f3b7d5c0,19393819664,65269.0,A,-0.19868,0.00229,565227830020023,
2024-04-20 17:17:57.183,0.0,BTC,True,Open Short,0.050389,USDC,0x44a7fa7eb46327e6b91104088f0f520201e20039ab66af08e1ba3eeac658f372,19393738445,65204.0,A,-0.19638,0.0023,992212839644632,
2024-04-20 17:17:41.221,0.0,BTC,True,Open Short,0.050206,USDC,0xd9b49a76fca173e03a5b04088f0f29012400cfa68a1acf793bda1eaedfcc1862,19393694227,65251.0,A,-0.19409,0.00229,1121183834662557,
2024-04-20 17:17:30.889,0.0,BTC,True,Open Short,0.050188,USDC,0x95d2b675e2a64de6f0fb04088f0f11018b001db33ae740ce920fefed2cdc1146,19393663837,65228.0,A,-0.1918,0.00229,328197198509844,
2024-04-20 17:06:25.215,0.0,BTC,True,Open Short,0.022686,USDC,0x75cd33aaf40908339ce504088f083701bf0049c567205c0b3d38ee9b0e78dd99,19392071940,64925.0,A,-0.19076,0.00104,306339674189279,
2024-04-20 17:06:25.215,0.0,BTC,True,Open Short,0.010907,USDC,0x75cd33aaf40908339ce504088f083701bf0049c567205c0b3d38ee9b0e78dd99,19392071940,64926.0,A,-0.19026,0.0005,436961131764865,
2024-04-20 17:06:07.996,0.0,BTC,True,Open Short,0.033595,USDC,0xab38ef5f6f26da757fce04088f080901250017bb6625b843cf7cd2722e3f85cf,19392031583,64926.0,A,-0.18872,0.00154,138305553163150,
2024-04-20 17:05:36.132,0.0,BTC,True,Open Short,0.033572,USDC,0x4b46fc292134e88ef04304088f07b3016c009d60647741a59c0b8703621693a7,19391964209,64882.0,A,-0.18718,0.00154,1025391636781569,
2024-04-20 16:19:18.826,0.0,BTC,True,Open Short,0.033547,USDC,0x7dc35254f7924a7e675304088eea5901cc0080f2eb545c009bddc890bcb57af1,19385605081,64834.0,A,-0.18564,0.00154,210718536095604,
2024-04-20 16:18:52.431,0.0,BTC,True,Open Short,0.033545,USDC,0xad21940965d6c20c3ebc04088eea14013400f79bc5290a113f165cba010b6287,19385526479,64831.0,A,-0.1841,0.00154,28764026666935,
2024-04-20 16:18:36.808,0.0,BTC,True,Open Short,0.033567,USDC,0x7092f30fb4685944c38304088ee9ec01250082e053096399d33b2d179ef5b653,19385484327,64872.0,A,-0.18256,0.00154,794363424736205,
2024-04-20 14:53:15.913,0.0,BTC,True,Open Short,0.016768,USDC,0xe3610da22922e087846304088eb3ef0201e30077de29d0b47bbb5076b1d71716,19374265970,63983.0,A,-0.18178,0.00078,777846826428491,
2024-04-20 14:52:50.139,0.0,BTC,True,Open Short,0.016768,USDC,0x266ee66bed50fc75e86104088eb3a101e30000f26d523cb2939a007efc104ea8,19374233431,63983.0,A,-0.181,0.00078,139918810845864,
2024-04-20 14:52:41.769,0.0,BTC,True,Open Short,0.016767,USDC,0x627cf55da7dda01b008f04088eb38801b9005991670f95fbd2550a1f9af9ce05,19374224136,63979.0,A,-0.18022,0.00078,264861761314356,
2024-04-20 14:52:37.329,0.0,BTC,True,Open Short,0.016767,USDC,0xe81df25f68a742cd605804088eb37802012e00736a1537c47fc5b705eb5fa124,19374219298,63979.0,A,-0.17944,0.00078,1095100964930932,
2024-04-20 14:52:33.942,0.0,BTC,True,Open Short,0.016765,USDC,0x3619fae440162d3d753e04088eb36d0201ad008a4a9fde381f113977768d0818,19374215611,63974.0,A,-0.17866,0.00078,467791132385416,
2024-04-20 14:52:27.492,0.0,BTC,True,Open Short,0.016765,USDC,0x5b3687c038ab75bd108204088eb35a0202200043a3c00b8dd448dbb7501460f9,19374207197,63974.0,A,-0.17788,0.00078,610286566281583,
2024-04-20 14:51:58.090,0.0,BTC,True,Open Short,0.01677,USDC,0x2d6843b63696b156f8db04088eb30a0189009ae3a23899694dda00f6186b7b61,19374156682,63990.0,A,-0.1771,0.00078,950532898947245,
2024-04-20 14:50:25.398,0.0,BTC,True,Open Short,0.016768,USDC,0xb24ae95342da2da757a604088eb207014b00799a21459e25887133ccb136788d,19374016696,63983.0,A,-0.17632,0.00078,901123823860313,
2024-04-20 14:50:16.875,0.0,BTC,True,Open Short,0.016773,USDC,0x631b4fab28dcbc58af5904088eb1ef0141001676a4c7a777cc65dc5e61aad9e4,19374004904,64001.0,A,-0.17554,0.00078,514066731581037,
2024-04-20 14:50:12.675,0.0,BTC,True,Open Short,0.016773,USDC,0x6a38b662de8b8e5f867304088eb1e302014500351c2b2d48a4c9d214e8e085bf,19374000012,64000.0,A,-0.17476,0.00078,418052940221023,
2024-04-20 14:50:09.655,0.0,BTC,True,Open Short,0.016773,USDC,0x372569db98aa3f98724404088eb1db0201b200cf65b66a6fce5e57f42f110ab3,19373994711,64001.0,A,-0.17398,0.00078,960983578090398,
2024-04-20 14:50:03.089,0.0,BTC,True,Open Short,0.016774,USDC,0x85a6b8729d52143a8c9704088eb1ca01d40028f9bee3473eede8f2f413c99a57,19373980873,64005.0,A,-0.1732,0.00078,914421401173159,
2024-04-20 14:49:59.438,0.0,BTC,True,Open Short,0.016771,USDC,0xc76990ef500174e317b604088eb1c00125006c4b5419806ca0f42201de07fb36,19373973635,63995.0,A,-0.17242,0.00078,336926201308512,
2024-04-20 14:49:55.680,0.0,BTC,True,Open Short,0.016771,USDC,0xca7ef93e0fd732992a6d04088eb1b7018000ecfc81dd81db23dff852b398f3a2,19373970109,63995.0,A,-0.17164,0.00078,537420627158444,
2024-04-20 14:49:50.171,0.0,BTC,True,Open Short,0.016771,USDC,0x7968904d4d19e3466f9004088eb1a6013d009b4b0bf5e08d817abb71a09fdc29,19373963953,63995.0,A,-0.17086,0.00078,855352219222056,
2024-04-20 14:49:46.753,0.0,BTC,True,Open Short,0.01677,USDC,0x1c61c32f38352ade0a5504088eb19d020133008e5e874429968b91e0a5d0fb30,19373960346,63991.0,A,-0.17008,0.00078,859066697335897,
2024-04-20 14:49:41.236,0.0,BTC,True,Open Short,0.016771,USDC,0xf867f328ba71cabbc2e304088eb18c0201b300a9f842a5851a6512435f5999b9,19373954002,63994.0,A,-0.1693,0.00078,555552937443150,
2024-04-20 14:49:18.932,0.0,BTC,True,Open Short,0.016771,USDC,0x9008c83d7e47492b868104088eb14f015a00293f5dce39b84c44a6d646826d5d,19373910663,63994.0,A,-0.16852,0.00078,28841948888126,
2024-04-20 14:49:11.149,0.0,BTC,True,Open Short,0.016766,USDC,0x929a17150572d2ee70c004088eb13b02015000482cbf73b950baf8f09c1d2aac,19373895492,63978.0,A,-0.16774,0.00078,1078871291389227,
2024-04-20 14:49:06.942,0.0,BTC,True,Open Short,0.016766,USDC,0xf3030382902dbea94c1304088eb12f02061400e42dc2456fe515d21a5687bf36,19373886245,63976.0,A,-0.16696,0.00078,379060328008451,
2024-04-20 14:49:01.669,0.0,BTC,True,Open Short,0.016764,USDC,0xb0296df0c880cd98f8f204088eb12002010800864db9e87f08cbd95dd08f6fa2,19373872732,63970.0,A,-0.16618,0.00078,1063779845951269,
2024-04-19 17:14:26.617,0.0,BTC,True,Open Short,0.249767,USDC,0xfce4baa02aa95d320e0d04088b7607016600ada779ba63cf174718e082d77f34,19239934123,64193.0,A,-0.1546,0.01158,71370642326301,
2024-04-19 17:11:40.798,0.0,BTC,True,Open Short,0.112632,USDC,0x6f724058bc249b1e7df404088b74400201170004e0bf060a6e3816a0fde9ac38,19239516936,64095.0,A,-0.14937,0.00523,947187042663808,
2024-04-19 17:11:40.798,0.0,BTC,True,Open Short,0.02692,USDC,0x6f724058bc249b1e7df404088b74400201170004e0bf060a6e3816a0fde9ac38,19239516936,64098.0,A,-0.14812,0.00125,984597555481707,
2024-04-19 17:11:40.798,0.0,BTC,True,Open Short,0.646117,USDC,0x6f724058bc249b1e7df404088b74400201170004e0bf060a6e3816a0fde9ac38,19239516936,64099.0,A,-0.11812,0.03,462273256201789,
2024-04-19 17:11:40.798,0.0,BTC,True,Open Short,0.430745,USDC,0x6f724058bc249b1e7df404088b74400201170004e0bf060a6e3816a0fde9ac38,19239516936,64099.0,A,-0.09812,0.02,250510635017427,
2024-04-19 16:27:46.907,-1.21562,BTC,True,Close Short,0.016245,USDC,0x006114016d1f73aabe6a04088b59d502027e008a27e41b358f5a62fde04ebbaf,19232475611,63617.0,B,-0.09888,0.00076,823436075661189,
2024-04-19 16:27:08.603,-1.14114,BTC,True,Close Short,0.01622,USDC,0x442336845e9d7baef6b304088b597b01f6002bf100e812cbe2024fce18d50a84,19232357544,63519.0,B,-0.09964,0.00076,17371736045152,
2024-04-19 16:26:42.634,-1.1457,BTC,True,Close Short,0.016221,USDC,0x890837bcc8f7d17d0b3e04088b593702029500e21ce08559ca809a376fb5adc2,19232286239,63525.0,B,-0.1004,0.00076,416521963118564,
2024-04-19 16:26:24.736,-1.13278,BTC,True,Close Short,0.016217,USDC,0x9cbdf9542a02b187752d04088b590502012300b23cce93d573ab2830be5747f0,19232236976,63508.0,B,-0.10116,0.00076,242447180883055,
2024-04-19 16:26:11.394,-1.17914,BTC,True,Close Short,0.016232,USDC,0xd226f90c188019d1b07a04088b58e301d3003ffd52e0e1ecbda451aefca0f4b7,19232196530,63569.0,B,-0.10192,0.00076,730901894900668,
2024-04-19 16:24:23.067,-1.16698,BTC,True,Close Short,0.016228,USDC,0xa2c60da1210f9fdf121104088b57d40202780064c421d21887493f0c716f8882,19231857425,63553.0,B,-0.10268,0.00076,558315689325016,
2024-04-19 16:23:58.319,-1.15786,BTC,True,Close Short,0.016224,USDC,0x1e171fddc04f9a0bfa8e04088b579702022a0051f2f28648c3ae53e24fe45cfb,19231781068,63541.0,B,-0.10344,0.00076,829985919777138,
2024-04-19 16:23:33.088,-1.19206,BTC,True,Close Short,0.016236,USDC,0x55f82a93f1b18f5b183704088b575902033d00192006e2304369f05d103a6002,19231697525,63586.0,B,-0.1042,0.00076,810635137324916,
2024-04-19 16:23:08.149,-1.24526,BTC,True,Close Short,0.016254,USDC,0x471bc34430bb2f1c365004088b571e01f300e976ddaa9425e9ead09d3deacb1c,19231591820,63656.0,B,-0.10496,0.00076,86658518511447,
2024-04-19 16:22:54.296,-1.26654,BTC,True,Close Short,0.016261,USDC,0x99706549a19ad3ef339504088b56f8016900beefe00d69dcbe162962a6be928b,19231549351,63684.0,B,-0.10572,0.00076,1042999911351173,
2024-04-19 16:22:23.026,-1.24754,BTC,True,Close Short,0.016255,USDC,0x4613d90efcbe55a173be04088b56ac01d800537e0f8f4c64202edd0f755c5fcf,19231425645,63659.0,B,-0.10648,0.00076,412047812887769,
2024-04-19 16:22:03.672,-1.2179,BTC,True,Close Short,0.016245,USDC,0xb87b0b210668f638c65104088b567c0203ae00119dbf24502f9f7286bd492cba,19231356429,63620.0,B,-0.10724,0.00076,404466799204108,
2024-04-19 16:21:40.876,-1.20802,BTC,True,Close Short,0.016242,USDC,0x93a5c5e7312037a1ce3b04088b563f013f005e99f9a7af0bce092b424e33044d,19231271612,63607.0,B,-0.108,0.00076,834866095051034,
2024-04-19 16:21:28.095,-11.7762,BTC,True,Close Short,0.162324,USDC,0xca61e8b2f81ae95137d604088b562002070c00371e27733bd2aa879c415f51ef,19231219671,63567.0,B,-0.1156,0.0076,79025040874725,
2024-04-19 16:21:15.531,-1.2027,BTC,True,Close Short,0.01624,USDC,0x1cc312e03f579885a73204088b560302027000950fc217097ad28dbe60aec8bc,19231170716,63600.0,B,-0.11636,0.00076,199583845749076,
2024-04-19 16:21:00.993,-1.23918,BTC,True,Close Short,0.016252,USDC,0x5484152dc9fcae3b69a004088b55df01dc001644f4726e320b867bffd5404d28,19231113262,63648.0,B,-0.11712,0.00076,202660658359088,
2024-04-19 12:06:38.229,-2.20286,BTC,True,Close Short,0.016576,USDC,0x2b54b8dea2e9ff5c886b04088ab9c702021f00ab05d4b77b55eacba2b354df40,19193285438,64916.0,B,-0.11788,0.00076,748720098970236,
2024-04-19 12:02:05.096,-2.13522,BTC,True,Close Short,0.016553,USDC,0x2cf572895097f48200b404088ab70c011100cdd639cf96080243900857bd9156,19192567222,64827.0,B,-0.11864,0.00076,36170965569705,
2024-04-19 12:01:19.874,-2.1907,BTC,True,Close Short,0.016572,USDC,0x1022ebceeaf2b92a396e04088ab69a02048100679e33067741ccd155339f22e4,19192423691,64900.0,B,-0.1194,0.00076,20304839591136,
2024-04-19 12:00:04.253,-2.1717,BTC,True,Close Short,0.016565,USDC,0xe6fa6a0d6a22ed5b816504088ab5d60201810031b420b7877cc9ef10cf0dc8cd,19192208360,64875.0,B,-0.12016,0.00076,183795395579600,
2024-04-19 11:58:43.373,-2.20058,BTC,True,Close Short,0.016575,USDC,0x7fce16cca4c17586732304088ab4fc0183004c5212e05065b8752af48e81f322,19192050650,64913.0,B,-0.12092,0.00076,315215051861541,
2024-04-19 11:42:35.246,0.0,BTC,True,Open Short,0.016664,USDC,0xf32b5be47667af71880404088aab15014100f8762b1bc44c9e6bf40fb03e0f93,19189532763,65260.0,A,-0.12016,0.00076,601002788153484,
2024-04-19 11:42:27.124,0.0,BTC,True,Open Short,0.016653,USDC,0x467d1a26220a7bd3db1404088aaaff0202b8001704b254ae16145f797078c104,19189513250,65218.0,A,-0.1194,0.00076,806907714894700,
2024-04-19 11:42:22.817,0.0,BTC,True,Open Short,0.016654,USDC,0x11191e932bc7f207403004088aaaf50201d700b2a12c7559b6e833e514766845,19189500257,65221.0,A,-0.11864,0.00076,1032285956750423,
2024-04-19 11:42:17.010,0.0,BTC,True,Open Short,0.016669,USDC,0x556e4e014ef505b6165704088aaae70202730090a74ceb9cd3c4d6eff6d32284,19189487643,65279.0,A,-0.11788,0.00076,983383754872261,
2024-04-19 11:42:13.725,0.0,BTC,True,Open Short,0.016671,USDC,0x9e6583f14cd1a536cb9d04088aaadf015800db2718dde4640ede3962b13ca02f,19189478945,65289.0,A,-0.11712,0.00076,998592712026920,
2024-04-19 11:42:06.930,0.0,BTC,True,Open Short,0.016663,USDC,0x91f71a1969add58cf6e604088aaacf02024200ec7750dc67be5e29f22081948a,19189458855,65259.0,A,-0.11636,0.00076,48792157809915,
2024-04-19 11:42:03.823,0.0,BTC,True,Open Short,0.01666,USDC,0xf62c6c9855c726d3762404088aaac701a80034f7c71ce635da0d8e3d65e531e1,19189448845,65245.0,A,-0.1156,0.00076,732788559799067,
2024-04-19 11:42:00.081,0.0,BTC,True,Open Short,0.016662,USDC,0x48a48ced0a60858a78aa04088aaabe020290008f7994dd771bd75b9ec3873495,19189440548,65252.0,A,-0.11484,0.00076,821157332448819,
2024-04-19 11:41:55.587,0.0,BTC,True,Open Short,0.016663,USDC,0xba51ab948b9b65f1c46b04088aaab30203540034874ac4ca657e1152bbcefe34,19189430630,65259.0,A,-0.11408,0.00076,1109641109936202,
2024-04-19 11:41:53.030,0.0,BTC,True,Open Short,0.016659,USDC,0x1745bb3e12e1848bbe0004088aaaac01c700d8ae2295e05703e34e6431fd5c93,19189423766,65243.0,A,-0.11332,0.00076,262343011032619,
2024-04-19 08:43:09.917,0.0,BTC,True,Open Short,0.003472,USDC,0x7362388ff2f446b88e0b04088a3b7e02015d0043c15ab312687435cc8f03ee1f,19167360142,64603.0,A,-0.11316,0.00016,998669881812816,
2024-04-19 08:43:05.684,0.0,BTC,True,Open Short,0.003472,USDC,0x31fd50c5e43f1c6f937404088a3b7101270091a6492f9feb5594e285189bd1e2,19167352853,64590.0,A,-0.113,0.00016,300082544737326,
2024-04-19 08:43:01.980,0.0,BTC,True,Open Short,0.003473,USDC,0x7b02ddda7dc3c60f131e04088a3b69013f0017626164c324348971a48d432e2c,19167340363,64609.0,A,-0.11284,0.00016,1037807199423138,
2024-04-19 08:42:40.627,0.0,BTC,True,Open Short,0.00347,USDC,0xb8aff3b8da8491f80efa04088a3b34020247003e22ee889ddee5e4c109c0a296,19167301283,64570.0,A,-0.11268,0.00016,132714139120195,
2024-04-19 08:42:32.487,0.0,BTC,True,Open Short,0.00347,USDC,0xc93270fac2851bc2e3da04088a3b1c020133000af33af8818f14a81d5f85e8ec,19167287037,64555.0,A,-0.11252,0.00016,46343714642591,
2024-04-19 08:42:27.188,0.0,BTC,True,Open Short,0.003469,USDC,0x24b703ed7cce3b8264ca04088a3b0d020152008a9278218f3f96dae80f5df2c2,19167280016,64541.0,A,-0.11236,0.00016,1015759954439027,
2024-04-19 08:42:18.348,0.0,BTC,True,Open Short,0.003469,USDC,0xfe9bbf78e14c39e9fe9104088a3af7012900c7a67abd5ba54c446d6e4294a852,19167265583,64549.0,A,-0.1122,0.00016,738584200027792,
2024-04-19 08:42:04.771,0.0,BTC,True,Open Short,0.00347,USDC,0xcca5dc4278ebf36a3e4804088a3ad502022500d316fbf8b440d2dc677070c619,19167244434,64555.0,A,-0.11204,0.00016,1030930802923718,
2024-04-19 08:41:54.085,0.0,BTC,True,Open Short,0.003469,USDC,0xc54895246a05d372504704088a3ab801e90087c52ebfc6033fbf3554f69cdb7f,19167221875,64539.0,A,-0.11188,0.00016,14160301616844,
2024-04-19 08:10:43.264,0.0,BTC,True,Open Short,0.016592,USDC,0xa567db7aec5cfb342f4104088a27c7011a00b810f3dd906eb8192bb4cc1fab58,19162179408,64981.0,A,-0.11112,0.00076,90010932957795,
2024-04-19 08:10:33.376,0.0,BTC,True,Open Short,0.016608,USDC,0x7c08421da2fa0c8b641b04088a27af02017700c0e3abefbfcdaad7a54f39a8a8,19162152431,65041.0,A,-0.11036,0.00076,358956869015963,
